赛	0.92	0
KX3	0.92	0
多样	0.92	0
到时候	0.92	0
资本	0.92	0
壮大	0.92	0
改为	0.92	0
打招呼	0.92	0
cs751	0.92	0
过年	0.92	0
腰部	0.92	0
人人	0.92	0
娃	0.92	0
绕	0.92	0
这回	0.92	0
透	0.92	0
肚子	0.92	0
抗拒	0.92	0
发展趋势	0.92	0
一家老小	0.92	0
开到	0.92	2.42
mylink	0.92	0
好友	0.92	0
定为	0.92	0
总产量	0.92	0
众所周知	0.92	0
机舱	0.92	0
兼修	0.92	0
蓝驱	0.92	0
恰恰	0.92	0
可控	0.92	0
尚	0.92	0
单月	0.92	0
采取	0.92	0
雨伞	0.92	0
输入	0.92	0
U	0.92	0
up	0.92	0
方形	0.92	0
名单	0.92	0
暴增	0.92	0
等同	0.92	0
防眩目	0.92	0
不论	0.92	0
忍不住	0.92	0
狗	0.92	0
小马拉	0.92	0
呈现出	0.92	0
ABS	0.92	8.02
膝部	0.92	0
进驻	0.92	0
耐	0.92	0
悲	0.92	0
体贴	0.92	0
英致	0.92	0
五星级	0.92	0
网格	0.92	0
前十	0.92	0
战袍	0.92	0
有待	0.92	0
思考	0.92	0
力气	0.92	0
不亚于	0.92	0
境界	0.92	0
信念	0.92	0
荣誉	0.92	0
大众化	0.92	0
亚洲	0.92	0
耽误	0.92	0
拨动	0.92	0
黑马	0.92	0
扩	0.92	0
浅	0.92	0
规范	0.92	0
主销	0.92	0
I	0.92	0
时会	0.92	0
无可厚非	0.92	0
还算	0.92	0
高峰	0.92	0
增速	0.91	0.8
区别	0.91	0.5
倾斜	0.91	0.8
宝马x5	0.91	0
车载	0.91	0.53
感兴趣	0.91	0
吃力	0.91	0.8
家里	0.91	2.84
前行	0.91	0.44
精细	0.91	0.8
上下	0.91	0.8
轻快	0.91	0.8
一度	0.91	0.8
花	0.9	2.5
前面	0.9	1.69
代步	0.9	1.21
你们	0.9	7.09
亮度	0.89	0.98
能否	0.89	0
贴合	0.89	0.98
产品线	0.89	0
码	0.89	17.57
略显	0.89	3.91
正在	0.89	0.78
USB	0.89	0.98
重磅	0.89	0
更新	0.89	0
顶部	0.89	0.98
倒	0.89	1.56
微微	0.89	0.98
锁定	0.89	0
车手	0.89	0
中型车	0.88	0.39
踩	0.87	5.73
好歹	0.87	2.54
并非	0.87	0
车中	0.87	0.76
同价位	0.87	0.48
油	0.87	3.11
夏天	0.87	0.48
参与	0.87	0
）	0.87	1.42
关门	0.87	2.54
线路	0.87	2.54
国	0.87	0
现	0.87	0
不远	0.87	2.54
专业	0.87	0.64
部件	0.87	0.48
像是	0.86	1.51
精品	0.86	0.38
五年	0.86	5.03
首先	0.86	0.94
各位	0.86	4.7
接待	0.86	5.03
想着	0.86	5.03
无	0.85	1.28
这些	0.85	0.97
》	0.85	0.56
哥	0.84	0
弯	0.84	0
保险杠	0.84	0.86
管理	0.84	0
注意	0.84	0.37
投诉	0.84	88.44
奔驰宝马	0.84	0
玻璃	0.84	3.68
影响力	0.84	0.92
啊	0.83	1.26
前轮	0.83	10.92
基本上	0.83	0.56
帝豪gl	0.82	0
确定	0.82	0.36
坚持	0.82	0.6
深度	0.82	0
个子	0.82	3.59
丑	0.82	2.68
听到	0.82	9.01
中型	0.82	0.36
包含	0.82	0
前置	0.82	0
欧洲	0.82	0.54
订单	0.82	0
视角	0.82	1.8
节省	0.82	3.59
什么	0.81	1.69
…	0.81	1.6
越野车	0.81	4.11
a	0.81	0.88
地位	0.81	0.66
另	0.81	0.36
吐	0.81	5.89
啦	0.81	0.65
奖励	0.8	0
打算	0.8	2.46
经理	0.8	0
老公	0.8	0
异味	0.8	41.98
朋友	0.8	1.2
行李箱	0.8	0.58
护板	0.8	0
ps	0.8	0
专	0.8	0
木	0.8	0.5
出游	0.8	0
体会	0.8	0.58
中意	0.8	0.58
这块	0.8	0.58
售后服务	0.8	5.27
庞大	0.8	7.04
bmw	0.8	0
张	0.8	0
实测	0.79	0
选项	0.79	0
通道	0.79	0
应该	0.79	0.98
建厂	0.79	0
跻身	0.79	0
赶脚	0.79	0
说真的	0.79	0
惊讶	0.79	0
不相上下	0.79	0
用到	0.79	0
反复	0.79	0
起点	0.79	0
欲望	0.79	0
山	0.79	0
举重队	0.79	0
力作	0.79	0
里边	0.79	0
房	0.79	0
报道	0.79	4.81
对置	0.79	0
走出	0.79	0
飓风	0.79	0
全力	0.79	0
干净	0.79	0
辜负	0.79	0
逆向	0.79	0
猛禽	0.79	0
威武	0.79	0
难得	0.79	0
那车	0.79	0
有钱人	0.79	0
TDI	0.79	0
信息反馈	0.79	0
森雅r7	0.79	0
状	0.79	0
全能	0.79	0
泡	0.79	0
场地	0.79	0
遮阳板	0.79	0
仪表板	0.79	0
g5	0.79	0
在售	0.79	0
常用	0.79	0
保驾护航	0.79	0
燃料	0.79	0
春节	0.79	0
肇庆	0.79	0
神话	0.79	0
操作性	0.79	0
平安	0.79	0
我一	0.79	0
装饰板	0.79	0
博世	0.79	0
极速	0.79	0
言	0.79	0
谨慎	0.79	0
拼搏	0.79	0
尊版	0.79	0
密集	0.79	0
说到	0.79	0
优先	0.79	0
含义	0.79	0
各地	0.79	0
坚定	0.79	0
点亮	0.79	0
之内	0.79	0
前段时间	0.79	0
步伐	0.79	0
恰巧	0.79	0
加之	0.79	0
国产品牌	0.79	0
民用	0.79	0
减排	0.79	0
风情	0.79	0
微笑	0.79	0
捷克	0.79	0
知名度	0.79	0
影片	0.79	0
汇聚	0.79	0
框	0.79	0
硕大	0.79	0
挡板	0.79	0
送货	0.79	0
搜	0.79	0
直逼	0.79	0
NCAP	0.79	0
瑞典	0.79	0
主导	0.79	0
专场	0.79	0
卡钳	0.79	0
放开	0.79	0
麻烦	0.79	4.6
表弟	0.79	0
养车	0.79	0
毫不	0.79	0
喝	0.79	0
中午	0.79	0
衬托	0.79	0
教授	0.79	0
耐脏	0.79	0
波	0.79	0
铝制	0.79	0
表格	0.79	0
本田缤智	0.79	0
逆袭	0.79	0
雷克萨斯es	0.79	0
就行了	0.79	0
抓	0.79	0
立下	0.79	0
轻巧	0.79	0
障碍	0.79	0
CM	0.79	0
凡	0.78	0
屌	0.78	0
小型	0.78	0.57
即便	0.78	0.38
答案	0.78	0
^	0.78	0
分为	0.78	0
?	0.78	1.26
她	0.78	0.64
车库	0.78	0
届时	0.78	0
城	0.78	0
副	0.78	1.51
学校	0.78	0
多么	0.78	0
资料	0.78	0
修	0.78	11.96
朋友圈	0.78	0
打	0.78	0.71
出手	0.78	0
离合	0.78	0.92
不论是	0.78	1.13
中控	0.77	0.93
太差	0.77	40.35
侧	0.77	0.62
统一	0.77	0.42
重大	0.77	8.45
要说	0.77	0.62
样式	0.77	0.62
关键	0.76	1.34
互联网	0.76	0
先锋	0.76	0
整	0.76	5.01
冲	0.76	0
可是	0.76	2.96
推广	0.76	0
门槛	0.76	0
瞄准	0.76	0
微型车	0.76	5.01
有钱	0.76	0
至今	0.76	0.51
日内瓦	0.76	0
现已	0.76	0
《	0.76	0.52
严重	0.76	169.13
参展	0.76	0
荣耀	0.76	0
:	0.76	6
此	0.75	0.47
身边	0.75	0.66
更换	0.75	4.4
门口	0.74	0
担忧	0.74	1.62
市里	0.74	1.62
独享	0.74	1.62
只要	0.74	0.43
众将	0.74	0
滤芯	0.74	0
总体而言	0.74	1.62
掉	0.74	1.85
AUX	0.74	1.62
大点	0.74	1.62
总监	0.74	0
烧	0.74	54.68
说不出	0.74	1.62
万能	0.74	1.62
岁月	0.74	1.62
胳膊	0.74	1.62
开展	0.74	0
工信	0.74	0
常见	0.74	0
坐下	0.74	1.62
服务质量	0.74	1.62
试试	0.74	1.62
引进	0.74	0
小东西	0.74	1.62
再也	0.74	0
开发	0.74	0.43
定	0.74	0.51
舱盖	0.74	1.62
不便	0.74	1.62
观众	0.74	0
下班	0.74	1.62
飞速	0.74	1.62
四指	0.74	1.62
乞丐	0.74	3.25
看不见	0.74	1.62
隔壁	0.74	0
走	0.74	0.97
惯	0.74	1.62
MirrorLink	0.74	1.62
听	0.74	0.7
地道	0.74	1.62
还给	0.74	1.62
摇	0.74	1.62
脚感	0.74	1.62
srx	0.74	1.62
女儿	0.74	0
宝宝	0.74	1.39
几率	0.74	1.62
广大	0.74	0.54
前期	0.74	0
舱内	0.73	0
美的	0.73	0
展翅	0.73	0
备受瞩目	0.73	0
基本	0.73	0.67
不变	0.73	0
条幅	0.73	0
相较	0.73	0
撕	0.73	0
合一	0.73	0
分区	0.73	0
满满的	0.73	0
温暖	0.73	0
唐	0.73	0
之车	0.73	0
创	0.73	0
致敬	0.73	0
明	0.73	0
媳妇儿	0.73	0
呗	0.73	0
前车	0.73	0
公交车	0.73	0
比	0.73	0
优于	0.73	0
可不是	0.73	0
神器	0.73	0
一期	0.73	0
势	0.73	0
比不上	0.73	0
爸爸	0.73	0
怎	0.73	0
不乏	0.73	0
驱版	0.73	0
大叔	0.73	0
别克gl8	0.73	0
瑞风m4	0.73	0
抽	0.73	0
比肩	0.73	0
汇	0.73	0
大众cc	0.73	0
起到	0.73	0
没多久	0.73	0
恰好	0.73	0
接着	0.73	0
悉数	0.73	0
最合适	0.73	0
品	0.73	0
坑洼	0.73	0
心仪	0.73	0
想换	0.73	0
适时	0.73	0
谈谈	0.73	0
盯	0.73	0
给人以	0.73	0
意	0.73	0
市民	0.73	0
发大财	0.73	0
挡位	0.73	0
极地	0.73	0
来得	0.73	0
不多	0.73	0
不难	0.73	0
胖	0.73	0
总共	0.73	0
素质	0.73	0
911	0.73	0
mg	0.73	0
运输	0.73	0
仿佛	0.73	0
边上	0.73	0
突兀	0.73	0
太太	0.73	0
望	0.73	0
俄罗斯	0.72	0
难度	0.72	0
中东	0.72	0
对象	0.72	0
宝马车	0.72	2.36
供	0.72	0
例子	0.72	0
监控	0.72	0
最强	0.72	0
瞅	0.72	0
吸气	0.72	0.45
水	0.72	4.23
北汽幻速s3l	0.72	0
智	0.72	0
探索	0.72	0
女性	0.72	0
买得起	0.72	0
不知	0.72	5.27
以前	0.72	1.77
响	0.72	46.94
f	0.72	0
下线	0.72	0
早期	0.72	0
博文	0.72	0
立即	0.72	0
数量	0.72	0
内心	0.72	0
套装	0.72	0
?	0.72	0
计算	0.72	0
此时	0.72	0
生产	0.72	2.05
烫	0.72	12.57
合作	0.72	1.58
照曝光	0.72	0
艺术	0.72	0
按揭	0.72	0
含	0.72	0
最终	0.71	0.62
放松	0.7	0
减震器	0.7	0
不然	0.7	0
激动	0.7	0
对应	0.7	0
悦	0.7	0
不同于	0.7	0
雨	0.7	0
商	0.7	0
迎合	0.7	0
NEW	0.7	0
层面	0.7	0
申报	0.7	0
紧接着	0.7	0
抢占	0.7	0
优惠政策	0.7	0
动力车	0.7	0
PQ35	0.7	0
原先	0.7	0
街道	0.7	0
Uber	0.7	0
忽然	0.7	0
产业	0.7	0
海报	0.7	0
品鉴	0.7	0
聚焦	0.7	0
转移	0.7	0
这边	0.7	0
活	0.7	0
采购	0.7	0
毛	0.7	0
严格	0.7	0
福特f150	0.7	0
完胜	0.7	0
走进	0.7	0
撞	0.7	1.54
哈弗h7	0.7	0
初步	0.7	0
思路	0.7	0
步入	0.7	0
进取	0.7	0
做法	0.7	0
电视	0.7	0
前辈	0.7	0
｜	0.7	0
油箱	0.7	0
周边	0.7	0
明年	0.7	0
扩充	0.7	0
感动	0.7	0
占用	0.7	0
领略	0.7	0
B8	0.7	0
最先	0.7	0
启辰t90	0.7	0
谍	0.7	0
之后	0.7	0.7
先后	0.7	0
变速	0.7	0
年销量	0.7	0
拉开	0.7	0
臂	0.7	0
头条	0.7	0
此款	0.7	0
h6	0.7	0
有意思	0.7	0
ecu	0.7	0
纪录	0.7	0
富	0.7	0
回头	0.7	0
由此	0.7	0
规格	0.7	0
演练	0.7	0
话题	0.7	0
xr	0.7	0
部长	0.7	0
Coupe	0.7	0
房子	0.7	0
邂逅	0.7	0
自动化	0.7	0
队伍	0.7	0
群众	0.7	0
冬天	0.7	0
葛先生	0.7	0
工薪阶层	0.7	0
注定	0.7	0
商用车	0.7	0
挡手	0.7	0
指针	0.7	0
开门	0.7	0
钢板	0.7	0.76
摩托	0.7	0
宝马奔驰	0.7	0
进气口	0.7	0
哈尔滨	0.7	0
游泳队	0.7	0
一模一样	0.7	0
腿	0.7	0
XL	0.7	0
x5	0.7	0
青年	0.7	0
必然	0.7	0
jeep大切诺基	0.7	0
三宝	0.7	0
s	0.7	2.18
动系统	0.7	0
刺激	0.7	0
只有	0.7	1.73
说话	0.7	0
获	0.7	0
逸致	0.7	0
系数	0.7	0
认真	0.7	0
打造出	0.7	0
盘子	0.7	0
|	0.69	0
客户	0.69	0.53
介入	0.69	0.38
过个	0.69	3.01
臃肿	0.69	3.01
光	0.69	0.75
疼	0.69	3.01
要不然	0.69	3.01
权益	0.69	3.01
转向灯	0.69	0.38
出厂	0.69	5.01
男生	0.69	3.01
指出	0.69	3.01
或	0.69	0.6
动车	0.68	0.54
名字	0.68	0.43
没开	0.68	0.59
最近	0.68	1.72
原有	0.68	0.59
牌	0.68	8.94
对手	0.68	0.56
实在太	0.68	1.98
应付	0.68	0.59
瞬间	0.68	0.43
缘故	0.68	1.98
上坡	0.68	0.59
工作	0.68	1.4
机会	0.68	0
懂	0.68	0.56
间隙	0.68	1.78
粗糙	0.67	14.64
接缝处	0.67	8.83
风窗	0.67	8.83
正好	0.67	0.32
宁波	0.67	0
打不着	0.67	14.64
碰到	0.67	4.38
估计	0.67	1.72
北京	0.67	1.39
排气	0.67	0.49
退车	0.67	8.83
上有	0.67	4.38
坚决	0.67	8.83
锦湖	0.67	8.83
尾气	0.67	23.54
厂商	0.67	2.19
以上	0.66	1.27
而是	0.66	0.36
车主	0.66	1.05
彻底	0.66	2.32
缸	0.66	0.72
微	0.66	0
奥运会	0.66	0.32
塑料	0.66	1.82
坏	0.65	40.12
入手	0.65	0.55
老气	0.65	0.63
识别	0.65	2.36
保修期	0.65	19.79
冲击	0.65	0.81
哥们	0.65	0.81
协调	0.65	0.81
想想	0.65	1.42
已	0.65	1.76
工业	0.65	0.31
开始	0.65	1.25
永远	0.64	5.63
仍	0.64	0.31
型	0.64	0.67
稳当	0.64	1.41
挺大	0.64	1.41
日益	0.64	1.41
忠实	0.64	1.41
驾过	0.63	2.75
恐怕	0.63	2.75
自动	0.63	0.92
之前	0.63	1.13
变速器	0.63	0.59
上升	0.63	0.46
缝隙	0.63	2.75
摆在	0.63	2.75
不小	0.63	0.92
原车	0.63	7.37
通病	0.62	10.93
挤	0.62	0.9
主要	0.62	0.54
解锁	0.62	1.09
拥堵	0.62	0.9
那么	0.62	0.8
仪表盘	0.62	0.48
预售	0.62	0
实际	0.62	0.71
明确	0.62	0.9
奥迪a3	0.62	0
座位	0.62	2.02
控制系统	0.62	0.34
迟滞	0.62	10.93
曾经	0.62	0.39
建议	0.62	4.56
居然	0.62	4.76
迟迟	0.62	13.46
便	0.62	0.64
纯	0.62	0.55
强项	0.62	1.09
车道	0.62	0.3
防护	0.61	0.67
难	0.61	0.45
暴雨	0.61	0.89
不太好	0.61	0.89
瑕疵	0.61	0.89
德国人	0.61	0.67
旅途	0.61	0.67
一路上	0.61	0.89
至少	0.61	1.11
短途	0.61	0.67
市场占有率	0.61	0.89
坐车	0.61	0.89
低矮	0.61	0.67
经济实用	0.61	0.89
认定	0.61	0.89
指向性	0.61	0.89
个个	0.61	0.89
载物	0.61	0.89
局面	0.61	0.67
实实在在	0.61	0.89
某	0.61	0
倾	0.61	0.67
坐进	0.61	0.67
ok	0.61	0.89
传动轴	0.6	5.25
行业	0.6	0.38
期间	0.6	3.67
船	0.6	5.25
压缩机	0.6	5.25
不要	0.6	1.01
测试数据	0.6	5.25
风噪	0.6	5.25
劲儿	0.6	5.25
屡	0.6	5.25
本届	0.6	0
尽快	0.6	5.25
能比	0.6	5.25
排名	0.6	0.48
点击	0.6	0
除霜	0.6	5.25
太重	0.6	5.25
那句话	0.6	5.25
推脱	0.6	5.25
业务员	0.6	5.25
好累	0.6	5.25
喷	0.6	5.24
接缝	0.6	5.25
桃木	0.59	3.88
新车	0.59	1.15
胎	0.59	3.88
事件	0.59	28.36
算了	0.59	3.88
如同	0.59	3.88
韩系	0.59	3.88
概念	0.58	0.32
源自	0.58	0.36
赛道	0.58	0
道路	0.58	0.73
关注	0.58	0.55
经销商	0.58	1.26
合适	0.58	0.32
咋	0.58	15.2
不止	0.57	0.31
顶	0.57	1.99
后来	0.57	1.05
最多	0.57	0.31
以为	0.57	3.11
么	0.57	3.71
装	0.57	0.41
总成	0.57	0.45
那样	0.57	0.58
双方	0.57	0
记	0.57	0
踏板	0.57	1.77
～	0.56	1.15
盖	0.56	0.49
车牌	0.56	0
做好	0.56	2.44
产生	0.56	1.23
说明	0.56	1.23
时常	0.56	7.35
剐	0.56	9.87
拒绝	0.56	17.16
多少钱	0.56	3.67
高压	0.56	7.35
出租车	0.56	0.3
难以	0.56	4.89
声响	0.56	7.35
进水	0.56	7.35
碰	0.56	7.35
双门	0.56	0
油泵	0.56	9.87
强多	0.56	7.35
拍摄	0.56	0
电话	0.56	2.93
定金	0.56	0.49
前部	0.55	2.39
粗犷	0.55	2.39
请	0.55	2.41
面向	0.55	0
下半年	0.55	0
去年同期	0.55	1.21
建设	0.55	0
装备	0.55	0.37
商用	0.55	2.39
团购	0.55	0
装配	0.55	4.04
抬	0.55	2.39
大脚	0.55	2.39
故事	0.55	0
蓝标	0.55	0
地点	0.55	0
皮卡车	0.55	2.39
实际上	0.55	0
发出	0.55	14.41
围观	0.55	0
行情	0.55	0
意外	0.55	0
免费	0.54	1.76
子板	0.54	1.57
平庸	0.54	1.57
开启	0.54	0.43
警示	0.54	1.57
吹	0.54	1.77
不管	0.54	0.99
办法	0.54	1.77
取消	0.54	1.77
钣金	0.54	1.57
驾驶室	0.54	1.57
m	0.53	0.46
定速巡航	0.53	0.29
美女	0.53	0
国庆节	0.53	0
蹭	0.53	4.6
上车	0.53	4.6
王	0.53	0.29
中规中矩	0.53	0.29
迈巴赫	0.53	0
x	0.53	0
怠速	0.53	11.69
造	0.53	0
争议	0.53	3.48
改造	0.53	0
回去	0.53	3.48
双光	0.53	0
美	0.53	0.68
排行榜	0.53	1
心	0.53	0.77
期	0.53	0
工作人员	0.53	4.6
老板	0.53	0
锁车	0.52	9.03
旗舰店	0.52	0
记得	0.52	0.65
k	0.52	0
南京	0.52	0
环比	0.52	0.65
明天	0.52	0
匹	0.52	0
内容	0.52	0
吃	0.52	0.65
表	0.52	0
渠道	0.52	0
此前	0.52	0.33
道奇	0.52	0
之间	0.52	0.4
女司机	0.52	0
标的	0.52	0
城市道路	0.51	1.11
纯粹	0.51	0.37
表明	0.51	0.44
段时间	0.51	0.37
公分	0.51	1.11
视线	0.51	0.44
如果说	0.51	1.11
二手车	0.51	1.66
气门	0.51	0.37
发动机舱	0.51	0.44
利器	0.51	0.44
难道	0.51	2.98
很稳	0.51	0.44
着实	0.51	0.44
切割	0.51	0.37
高速行驶	0.51	1.11
!	0.51	0.83
惊喜	0.51	0.62
向前	0.51	0.44
参加	0.5	0.44
居家	0.5	0.31
后面	0.5	1.17
奔驰s	0.5	0
大鹏	0.5	0
大哥	0.5	0
任意	0.5	0
国人	0.5	0.51
或者	0.5	1.17
还要	0.5	1.09
环节	0.5	0
可能	0.5	1.04
青岛	0.5	0
V	0.5	0.31
长期	0.5	0.31
迈锐宝xl	0.5	0
小白	0.5	0
logo	0.5	0
钱	0.5	1.93
资讯	0.5	0
锁	0.5	2.18
灯泡	0.5	0
配	0.49	1.02
小车	0.49	0.48
汽油	0.49	1.42
眼睛	0.49	0.85
论坛	0.49	1.56
退	0.49	6.44
给予	0.49	0.85
要是	0.49	0.42
驱车	0.49	0.85
需要	0.49	0.82
那位	0.49	6.44
刹车灯	0.49	6.44
买车	0.49	0.82
奥迪车	0.49	2.14
之	0.48	0.26
追	0.48	0
备选	0.48	0
上来	0.48	0
文化	0.48	0
欢迎您	0.48	0
低价	0.48	0
手册	0.48	0
天使	0.48	0
仪表	0.48	1.39
套件	0.48	0.26
大家	0.48	0.82
有没有	0.48	1.04
公开	0.48	0
展出	0.48	0
求	0.48	1.4
到底	0.48	0.42
雪佛兰迈锐宝	0.48	0
接口	0.48	0
推荐	0.48	0.43
代号	0.48	0
火热	0.48	0
东风雪铁龙c6	0.48	0
季	0.48	0
盛宴	0.48	0
系	0.48	0.4
规规矩矩	0.47	2.05
款款	0.47	2.05
多谢	0.47	2.05
哎呀	0.47	2.05
蜡	0.47	2.05
弱点	0.47	2.05
一律	0.47	2.05
娘	0.47	2.05
制动器	0.47	2.05
近日	0.47	0.86
减少	0.47	0.51
刀切	0.47	2.05
共鸣	0.47	2.05
车皮	0.47	2.05
时侧	0.47	2.05
率仅	0.47	2.05
尚版	0.47	2.05
短板	0.47	2.05
折射出	0.47	2.05
着重	0.47	2.05
扬	0.47	2.05
相互	0.47	2.05
名列	0.47	2.05
改不掉	0.47	2.05
价格低	0.47	2.05
决定性	0.47	2.05
饶	0.47	2.05
后段	0.47	2.05
长脸	0.47	2.05
看官	0.47	2.05
过关	0.47	2.05
中断	0.47	2.05
低迷	0.47	2.05
反响	0.47	2.05
面前	0.47	1.04
那俩	0.47	2.05
按说	0.47	2.05
推	0.47	0.41
大油	0.47	2.05
名声在外	0.47	2.05
棒极了	0.47	2.05
乏力	0.47	2.05
尺度	0.47	2.05
开多	0.47	2.05
令人满意	0.47	2.05
与日俱增	0.47	2.05
勒	0.47	2.05
敲打	0.47	2.05
纯属	0.47	2.05
那大	0.47	2.05
跟上	0.47	2.05
考驾照	0.47	2.05
致命	0.47	2.05
有外媒	0.47	2.05
呆	0.47	2.05
帕萨特1	0.47	10.38
很软	0.47	2.05
死板	0.47	2.05
油泥	0.47	2.05
老将	0.47	2.05
舍	0.47	2.05
引来	0.47	2.05
崇尚	0.47	2.05
三位数	0.47	2.05
推移	0.47	2.05
中空	0.47	2.05
看看	0.47	1.03
下部	0.47	2.05
哎哟	0.47	2.05
S	0.47	0.85
老爷子	0.47	2.05
随便	0.47	1.56
比的	0.47	2.05
涂层	0.47	2.05
放不下	0.47	2.05
淡雅	0.47	2.05
奥迪1	0.47	2.05
选装	0.47	0.62
推销	0.47	2.05
上劲	0.47	2.05
愁	0.47	2.05
越来越快	0.47	2.05
不掉	0.47	2.05
丽	0.47	2.05
后门	0.47	1.56
宽度	0.47	0.51
回购	0.47	2.05
拖拉	0.47	2.05
战斗机	0.47	2.05
市场策略	0.47	2.05
老眼光	0.47	2.05
没交	0.47	2.05
为何	0.47	1.56
丰满	0.47	2.05
哗哗	0.47	2.05
走不动	0.47	2.05
凡是	0.47	2.05
姐妹	0.47	2.05
肉人	0.47	2.05
罩盖	0.47	2.05
新内饰	0.47	2.05
胎噪大	0.47	2.05
不选	0.47	2.05
进气门	0.47	2.05
每项	0.47	2.05
升档	0.47	2.05
肉车	0.47	2.05
二氧化碳	0.47	2.05
陷入	0.47	2.05
彻底解决	0.47	2.05
渐	0.47	2.05
内核	0.47	2.05
过去	0.47	0.41
带到	0.47	2.05
机缘巧合	0.47	2.05
订制	0.47	2.05
紧	0.47	2.05
没能	0.47	2.05
比同	0.47	2.05
南方	0.47	2.05
开不坏	0.46	0
全速	0.46	0
并于	0.46	0
功臣	0.46	0
尖端科技	0.46	0
礼物	0.46	0
津津乐道	0.46	0
在位	0.46	0
较多	0.46	0
繁华	0.46	0
打破常规	0.46	0
掩盖	0.46	4.01
还原	0.46	0
DCG	0.46	0
顺	0.46	0
气势恢宏	0.46	0
呼	0.46	0
在手	0.46	0
所爱	0.46	0
河南	0.46	0
建成	0.46	0
开式	0.46	0
套用	0.46	0
手指	0.46	0
突破口	0.46	0
否定	0.46	0
成像	0.46	0
中端	0.46	0
更远	0.46	0
使用性能	0.46	0
如数家珍	0.46	0
说走就走	0.46	0
艰难	0.46	0
出镜	0.46	0
下端	0.46	0
聊哥	0.46	0
仿真	0.46	0
各有千秋	0.46	0
结	0.46	0
战术	0.46	0
伸进	0.46	0
踩踏	0.46	0
品味	0.46	0
凝聚	0.46	0
探测系统	0.46	0
默认	0.46	0
沿途	0.46	0
品牌效应	0.46	0
买房	0.46	0
江淮suv	0.46	0
淘汰	0.46	4.01
求爱	0.46	0
内后	0.46	0
阿姆斯特丹	0.46	0
膜	0.46	0
相仿	0.46	0
有过之无不及	0.46	0
门边	0.46	0
呀	0.46	0.47
私密	0.46	0
不可否认	0.46	0
法式	0.46	0
访谈	0.46	0
冉冉升起	0.46	0
万科	0.46	0
后轴	0.46	0
实属	0.46	0
小辉腾	0.46	0
焊	0.46	0
第一季度	0.46	0
转折点	0.46	0
干净利落	0.46	0
今朝	0.46	0
名号	0.46	0
形态	0.46	0
分不清楚	0.46	0
配得	0.46	0
大规模	0.46	0
鄙视	0.46	4.01
适度	0.46	0
寓意	0.46	0
日照	0.46	0
散发	0.46	0
黑顶	0.46	0
成单	0.46	0
欣然接受	0.46	0
掏钱	0.46	0
季军	0.46	0
半路上	0.46	0
原生	0.46	0
蜂窝	0.46	0
羿	0.46	0
触发	0.46	0
轻点	0.46	0
特立独行	0.46	0
走心	0.46	0
头层	0.46	0
方孔	0.46	0
宣城	0.46	0
轮眉	0.46	0
am	0.46	0
不可或缺	0.46	0
撞上	0.46	0
磨损	0.46	4.01
XF	0.46	0
j	0.46	0
八代	0.46	0
通讯	0.46	0
关键技术	0.46	0
一成不变	0.46	0
黑底白字	0.46	0
长途旅行	0.46	0
终结者	0.46	0
站住	0.46	0
意图	0.46	0
非常简单	0.46	0
睡眠	0.46	0
取车	0.46	0
粉碎	0.46	0
济南	0.46	0
Standard	0.46	0
总成绩	0.46	0
速度感	0.46	0
附体	0.46	0
八年	0.46	0
体育	0.46	0
红脸	0.46	0
支撑力	0.46	0
身披	0.46	0
小姑娘	0.46	0
一枝独秀	0.46	0
后续	0.46	0
哇塞	0.46	0
闪	0.46	4.01
早日	0.46	0
走来	0.46	0
哥们儿	0.46	0
之际	0.46	0
名言	0.46	0
现身	0.46	0
上周末	0.46	0
傲	0.46	0
春天	0.46	0
共线	0.46	0
借车	0.46	0
Top	0.46	0
夺下	0.46	0
日常生活	0.46	0
权衡	0.46	0
中均	0.46	0
轻推	0.46	0
绅宝x65	0.46	0
急于	0.46	0
神州	0.46	0
转为	0.46	0
DVVT	0.46	0
六代	0.46	0
舒舒服服	0.46	0
攻守	0.46	0
全身	0.46	0
水果机	0.46	0
硬气	0.46	0
对症下药	0.46	0
音响设备	0.46	0
支援	0.46	0
平心而论	0.46	0
焊装	0.46	0
声场	0.46	0
变为	0.46	0
v8	0.46	0
寄予	0.46	0
大越	0.46	0
国有	0.46	0
创世	0.46	0
暴晒	0.46	0
专卖店	0.46	0
不停	0.46	0
没试	0.46	0
四边形	0.46	0
Cockpit	0.46	0
双叉臂	0.46	0
绝尘而去	0.46	0
居于	0.46	0
宽泛	0.46	0
厚重感	0.46	0
烂路	0.46	0
关键因素	0.46	0
参考价	0.46	0
迪尔	0.46	0
事不宜迟	0.46	0
管理层	0.46	0
奔腾b70	0.46	0
物体	0.46	0
指示	0.46	0
集齐	0.46	0
静若处子	0.46	0
易用性	0.46	0
购车者	0.46	0
表中	0.46	0
水坑	0.46	0
夜市	0.46	0
认准	0.46	0
主持	0.46	0
感上	0.46	0
人流	0.46	0
相对来说	0.46	4.01
闲钱	0.46	0
公示	0.46	0
满电	0.46	0
排布	0.46	0
情感	0.46	0
悉尼	0.46	0
放在首位	0.46	0
屈指可数	0.46	0
瑞风s5	0.46	0
玩灯	0.46	0
坡	0.46	0
回暖	0.46	0
感极	0.46	0
气味	0.46	0
xDrive	0.46	0
随意	0.46	0
疏忽	0.46	0
魔力	0.46	0
